id,story_id,tag_id
3294,89746,3991
3295,89746,20679
3296,89746,2092
3297,89746,6650
3298,89746,20676
3299,89746,5324
3300,89746,20680
3301,89746,20678
3302,89746,20677
3303,89742,20663
3304,89742,20666
3305,89742,97
3306,89742,185
3307,89742,150
3308,89742,19722
3309,89756,396
3310,89756,8115
3311,89756,714
3312,89756,260
3313,89756,1589
3314,89756,20672
3315,89756,293
3316,89756,20671
3317,89756,20670
3318,89756,9415
3319,89756,1268
3320,89756,3326
3321,89734,20663
3322,89734,20664
3323,89734,20665
3324,89734,97
3325,89734,150
3326,89734,256
3327,89738,20660
3328,89738,20661
3329,89738,19756
3330,89738,177
3331,89738,1094
3332,89738,1553
3333,89738,20662
3334,89732,3604
3335,89732,20506
3336,89732,87
3337,89732,19763
3338,89732,20658
3339,89732,352
3340,89732,5850
3341,89706,18736
3342,89706,967
3343,89706,352
3344,89706,8324
3345,89706,20657
3346,89706,19721
3347,89706,971
3348,89706,976
3349,89706,20656
3350,89698,14604
3351,89698,940
3352,89698,9111
3353,89698,5793
3354,89698,6326
3355,89698,6782
3356,89698,5797
3357,89698,7287
3358,89701,304
3359,89701,5828
3360,89701,3834
3361,89701,317
3362,89701,150
3363,89701,20654
3364,89701,19720
3365,89682,304
3366,89682,150
3367,89682,20653
3368,89682,19722
3369,89663,5027
3370,89663,91
3371,89663,14604
3372,89663,11947
3373,89663,19721
3374,89653,20652
3375,89653,940
3376,89653,150
3377,89653,5793
3378,89653,6326
3379,89653,19720
3380,89653,6782
3381,89617,304
3382,89617,849
3383,89617,3539
3384,89617,7212
3385,89617,19721
3386,89617,281
3387,89608,19588
3388,89608,2029
3389,89608,20650
3390,89608,20651
3391,89608,19722
3392,89580,20648
3393,89580,20645
3394,89580,20275
3395,89580,1062
3396,89580,5073
3397,89580,20647
3398,89580,14604
3399,89580,20646
3400,89580,94
3401,89580,4226
3402,89560,8781
3403,89560,16679
3404,89560,261
3405,89560,260
3406,89560,2583
3407,89556,19751
3408,89556,7582
3409,89556,150
3410,89556,1843
3411,89551,20642
3412,89551,7974
3413,89551,375
3414,89551,19751
3415,89551,19929
3416,89551,8618
3417,89551,20640
3418,89551,20641
3419,89551,19721
3420,89551,20643
3421,89548,20639
3422,89548,18956
3423,89548,150
3424,89548,14772
3425,89548,19722
3426,89473,1059
3427,89473,1413
3428,89473,20636
3429,89473,19720
3430,89473,20430
3431,89473,19207
3432,89519,19372
3433,89519,550
3434,89519,1954
3435,89519,10529
3436,89519,613
3437,89519,19721
3438,89519,3244
3439,89494,14604
3440,89479,20637
3441,89479,7379
3442,89479,850
3443,89479,150
3444,89479,333
3445,89479,1843
3446,89479,19722
3447,89460,304
3448,89460,200
3449,89460,10545
3450,89460,19722
3451,89452,801
3452,89452,384
3453,89452,790
3454,89452,20634
3455,89452,4357
3456,89452,20221
3457,89452,19722
3458,89436,10078
3459,89436,261
3460,89436,16278
3461,89436,20631
3462,89436,19720
3463,89436,20632
3464,89436,20630
3465,89436,300
3466,89409,20487
3467,89406,20487
3468,89372,20487
3469,89369,20487
3470,89361,20487
3471,89358,20487
3472,89355,20487
3473,89353,20487
3474,89351,20487
3475,89348,20487
3476,89345,20487
3477,89342,20487
3478,89339,20487
3479,89321,20487
3480,89318,20487
3481,89290,1823
3482,89290,20610
3483,89290,4843
3484,89308,20487
3485,89283,893
3486,89283,20605
3487,89283,344
3488,89283,4741
3489,89283,20608
3490,89283,2503
3491,89283,20604
3492,89283,20143
3493,89283,20606
3494,89283,20602
3495,89283,266
3496,89283,20601
3497,89283,20607
3498,89283,260
3499,89283,1589
3500,89283,20603
3501,89277,19722
3502,89273,20487
3503,88740,96
3504,88740,89
3505,88740,20471
3506,88740,19252
3507,88740,1421
3508,88740,20415
3509,88740,3137
3510,88740,150
3511,88740,1901
3512,88740,16422
